filename,report_date,filing_date,ticker,cik,
CINF_20286_10-Q_2014-10-28.txt,20140930,20141028,CINF,20286,
CINF_20286_10-Q_2015-04-28.txt,20150331,20150428,CINF,20286,
CINF_20286_10-Q_2015-07-28.txt,20150630,20150728,CINF,20286,
CINF_20286_10-Q_2015-10-27.txt,20150930,20151027,CINF,20286,
CI_701221_10-K_2003-02-28.txt,20021231,20030228,CI,701221,
CI_701221_10-K_2004-02-27.txt,20031231,20040227,CI,701221,
CI_701221_10-K_2005-03-04.txt,20041231,20050304,CI,701221,
CI_701221_10-K_2006-02-23.txt,20051231,20060223,CI,701221,
CI_701221_10-K_2007-02-28.txt,20061231,20070228,CI,701221,
CI_701221_10-K_2008-02-29.txt,20071231,20080229,CI,701221,
CI_701221_10-K_2009-02-26.txt,20081231,20090226,CI,701221,
CI_701221_10-K_2010-02-25.txt,20091231,20100225,CI,701221,
CI_701221_10-K_2011-02-25.txt,20101231,20110225,CI,701221,
CI_701221_10-K_2012-02-23.txt,20111231,20120223,CI,701221,
CI_701221_10-K_2013-02-28.txt,20121231,20130228,CI,701221,
CI_701221_10-K_2014-02-27.txt,20131231,20140227,CI,701221,
CI_701221_10-K_2015-02-26.txt,20141231,20150226,CI,701221,
CI_701221_10-Q_2000-05-03.txt,20000331,20000503,CI,701221,
CI_701221_10-Q_2000-08-03.txt,20000630,20000803,CI,701221,
CI_701221_10-Q_2000-11-03.txt,20000930,20001103,CI,701221,
CI_701221_10-Q_2001-05-04.txt,20010331,20010504,CI,701221,
CI_701221_10-Q_2001-08-03.txt,20010630,20010803,CI,701221,
CI_701221_10-Q_2001-11-02.txt,20010930,20011102,CI,701221,
CI_701221_10-Q_2002-05-02.txt,20020331,20020502,CI,701221,
CI_701221_10-Q_2002-08-02.txt,20020630,20020802,CI,701221,
CI_701221_10-Q_2002-11-14.txt,20020930,20021114,CI,701221,
CI_701221_10-Q_2003-05-02.txt,20030331,20030502,CI,701221,
CI_701221_10-Q_2003-08-01.txt,20030630,20030801,CI,701221,
CI_701221_10-Q_2003-10-31.txt,20030930,20031031,CI,701221,
CI_701221_10-Q_2004-04-30.txt,20040331,20040430,CI,701221,
CI_701221_10-Q_2004-08-04.txt,20040630,20040804,CI,701221,
CI_701221_10-Q_2004-11-03.txt,20040930,20041103,CI,701221,
CI_701221_10-Q_2005-05-05.txt,20050331,20050505,CI,701221,
CI_701221_10-Q_2005-08-03.txt,20050630,20050803,CI,701221,
CI_701221_10-Q_2005-11-02.txt,20050930,20051102,CI,701221,
CI_701221_10-Q_2006-05-03.txt,20060331,20060503,CI,701221,
CI_701221_10-Q_2006-08-02.txt,20060630,20060802,CI,701221,
CI_701221_10-Q_2006-11-01.txt,20060930,20061101,CI,701221,
CI_701221_10-Q_2007-05-02.txt,20070331,20070502,CI,701221,
CI_701221_10-Q_2007-08-01.txt,20070630,20070801,CI,701221,
CI_701221_10-Q_2007-11-02.txt,20070930,20071102,CI,701221,
CI_701221_10-Q_2008-05-01.txt,20080331,20080501,CI,701221,
CI_701221_10-Q_2008-08-01.txt,20080630,20080801,CI,701221,
CI_701221_10-Q_2008-10-30.txt,20080930,20081030,CI,701221,
CI_701221_10-Q_2009-04-30.txt,20090331,20090430,CI,701221,
CI_701221_10-Q_2009-07-30.txt,20090630,20090730,CI,701221,
CI_701221_10-Q_2009-11-05.txt,20090930,20091105,CI,701221,
CI_701221_10-Q_2010-05-06.txt,20100331,20100506,CI,701221,
CI_701221_10-Q_2010-08-05.txt,20100331,20100506,CI,701221,
CI_701221_10-Q_2010-10-29.txt,20100331,20100506,CI,701221,
CI_701221_10-Q_2011-05-05.txt,20110331,20110505,CI,701221,
CI_701221_10-Q_2011-08-04.txt,20110331,20110505,CI,701221,
CI_701221_10-Q_2011-10-28.txt,20110930,20111028,CI,701221,
CI_701221_10-Q_2012-05-03.txt,20120331,20120503,CI,701221,
CI_701221_10-Q_2012-08-02.txt,20120630,20120802,CI,701221,
CI_701221_10-Q_2012-11-01.txt,20120930,20121101,CI,701221,
CI_701221_10-Q_2013-05-02.txt,20130331,20130502,CI,701221,
CI_701221_10-Q_2013-08-01.txt,20130630,20130801,CI,701221,
CI_701221_10-Q_2013-10-31.txt,20130930,20131031,CI,701221,
CI_701221_10-Q_2014-05-01.txt,20140331,20140501,CI,701221,
CI_701221_10-Q_2014-07-31.txt,20140630,20140731,CI,701221,
CI_701221_10-Q_2014-10-30.txt,20140930,20141030,CI,701221,
CI_701221_10-Q_2015-04-30.txt,20150331,20150430,CI,701221,
CI_701221_10-Q_2015-07-30.txt,20150630,20150730,CI,701221,
CI_701221_10-Q_2015-11-06.txt,20150930,20151106,CI,701221,
CLX_21076_10-K_2000-09-26.txt,20000630,20000926,CLX,21076,
CLX_21076_10-K_2001-09-28.txt,20010630,20010928,CLX,21076,
CLX_21076_10-K_2002-09-26.txt,20020630,20020926,CLX,21076,
CLX_21076_10-K_2003-09-19.txt,20030630,20030919,CLX,21076,
CLX_21076_10-K_2004-08-27.txt,20040630,20040827,CLX,21076,
CLX_21076_10-K_2005-08-31.txt,20050630,20050831,CLX,21076,
CLX_21076_10-K_2006-08-25.txt,20060630,20060825,CLX,21076,
CLX_21076_10-K_2007-08-24.txt,20070630,20070824,CLX,21076,
CLX_21076_10-K_2008-08-19.txt,20080630,20080819,CLX,21076,
CLX_21076_10-K_2009-08-25.txt,20090630,20090825,CLX,21076,
CLX_21076_10-K_2010-08-26.txt,20090630,20090825,CLX,21076,
CLX_21076_10-K_2011-08-26.txt,20090630,20090825,CLX,21076,
CLX_21076_10-K_2012-08-24.txt,20120630,20120824,CLX,21076,
CLX_21076_10-K_2013-08-23.txt,20130630,20130823,CLX,21076,
CLX_21076_10-K_2014-08-25.txt,20140630,20140825,CLX,21076,
CLX_21076_10-K_2015-08-21.txt,20150630,20150821,CLX,21076,
CLX_21076_10-Q_2000-02-14.txt,19991231,20000214,CLX,21076,
CLX_21076_10-Q_2000-05-15.txt,20000331,20000515,CLX,21076,
CLX_21076_10-Q_2000-11-14.txt,20000930,20001114,CLX,21076,
CLX_21076_10-Q_2001-02-14.txt,20001231,20010214,CLX,21076,
CLX_21076_10-Q_2001-05-15.txt,20010331,20010515,CLX,21076,
CLX_21076_10-Q_2001-11-14.txt,20010930,20011114,CLX,21076,
CLX_21076_10-Q_2002-02-14.txt,20011231,20020214,CLX,21076,
CLX_21076_10-Q_2002-05-14.txt,20020331,20020514,CLX,21076,
CLX_21076_10-Q_2002-11-13.txt,20020930,20021113,CLX,21076,
CLX_21076_10-Q_2003-02-12.txt,20021231,20030212,CLX,21076,
CLX_21076_10-Q_2003-05-12.txt,20030331,20030512,CLX,21076,
CLX_21076_10-Q_2003-11-07.txt,20030930,20031107,CLX,21076,
CLX_21076_10-Q_2004-02-10.txt,20031231,20040210,CLX,21076,
CLX_21076_10-Q_2004-05-06.txt,20040331,20040506,CLX,21076,
CLX_21076_10-Q_2004-11-04.txt,20040930,20041104,CLX,21076,
CLX_21076_10-Q_2005-02-09.txt,20041231,20050209,CLX,21076,
CLX_21076_10-Q_2005-05-05.txt,20050331,20050505,CLX,21076,
CLX_21076_10-Q_2005-11-04.txt,20050930,20051104,CLX,21076,
CLX_21076_10-Q_2006-02-03.txt,20051231,20060203,CLX,21076,
CLX_21076_10-Q_2006-05-04.txt,20060331,20060504,CLX,21076,
CLX_21076_10-Q_2006-11-03.txt,20060930,20061103,CLX,21076,
CLX_21076_10-Q_2007-02-05.txt,20061231,20070205,CLX,21076,
CLX_21076_10-Q_2007-05-04.txt,20070331,20070504,CLX,21076,
CLX_21076_10-Q_2007-11-01.txt,20070930,20071101,CLX,21076,
CLX_21076_10-Q_2008-02-04.txt,20071231,20080204,CLX,21076,
CLX_21076_10-Q_2008-05-02.txt,20080331,20080502,CLX,21076,
CLX_21076_10-Q_2008-11-03.txt,20080930,20081103,CLX,21076,
CLX_21076_10-Q_2009-02-05.txt,20081231,20090205,CLX,21076,
CLX_21076_10-Q_2009-05-04.txt,20090331,20090504,CLX,21076,
CLX_21076_10-Q_2009-11-03.txt,20090930,20091103,CLX,21076,
CLX_21076_10-Q_2010-02-05.txt,20091231,20100205,CLX,21076,
CLX_21076_10-Q_2010-05-04.txt,20100331,20100504,CLX,21076,
CLX_21076_10-Q_2010-11-03.txt,20100331,20100504,CLX,21076,
CLX_21076_10-Q_2011-02-07.txt,20101231,20110207,CLX,21076,
CLX_21076_10-Q_2011-05-04.txt,20110331,20110504,CLX,21076,
CLX_21076_10-Q_2011-11-03.txt,20110930,20111103,CLX,21076,
CLX_21076_10-Q_2012-02-06.txt,20111231,20120206,CLX,21076,
CLX_21076_10-Q_2012-05-03.txt,20120331,20120503,CLX,21076,
CLX_21076_10-Q_2012-11-02.txt,20120930,20121102,CLX,21076,
CLX_21076_10-Q_2013-02-05.txt,20121231,20130205,CLX,21076,
CLX_21076_10-Q_2013-05-02.txt,20130331,20130502,CLX,21076,
CLX_21076_10-Q_2013-11-01.txt,20130930,20131101,CLX,21076,
CLX_21076_10-Q_2014-02-05.txt,20131231,20140205,CLX,21076,
CLX_21076_10-Q_2014-05-02.txt,20140331,20140502,CLX,21076,
CLX_21076_10-Q_2014-11-03.txt,20140930,20141103,CLX,21076,
CLX_21076_10-Q_2015-02-05.txt,20141231,20150205,CLX,21076,
CLX_21076_10-Q_2015-05-04.txt,20150331,20150504,CLX,21076,
CLX_21076_10-Q_2015-11-02.txt,20150930,20151102,CLX,21076,
CL_21665_10-K_2002-03-20.txt,20011231,20020320,CL,21665,
CL_21665_10-K_2003-03-24.txt,20021231,20030324,CL,21665,
CL_21665_10-K_2004-03-12.txt,20031231,20040312,CL,21665,
CL_21665_10-K_2005-02-25.txt,20041231,20050225,CL,21665,
CL_21665_10-K_2006-02-24.txt,20051231,20060224,CL,21665,
CL_21665_10-K_2007-02-23.txt,20061231,20070223,CL,21665,
CL_21665_10-K_2008-02-28.txt,20071231,20080228,CL,21665,
CL_21665_10-K_2009-02-27.txt,20081231,20090227,CL,21665,
CL_21665_10-K_2010-02-25.txt,20091231,20100225,CL,21665,
CL_21665_10-K_2011-02-24.txt,20101231,20110224,CL,21665,
CL_21665_10-K_2012-02-23.txt,20111231,20120223,CL,21665,
CL_21665_10-K_2013-02-21.txt,20121231,20130221,CL,21665,
CL_21665_10-K_2014-02-20.txt,20131231,20140220,CL,21665,
CL_21665_10-K_2015-02-19.txt,20141231,20150219,CL,21665,
CL_21665_10-Q_2000-05-08.txt,20000331,20000508,CL,21665,
CL_21665_10-Q_2000-08-10.txt,20000630,20000810,CL,21665,
CL_21665_10-Q_2000-11-09.txt,20000930,20001109,CL,21665,
CL_21665_10-Q_2001-05-14.txt,20010331,20010514,CL,21665,
CL_21665_10-Q_2001-08-13.txt,20010630,20010813,CL,21665,
CL_21665_10-Q_2001-11-09.txt,20010930,20011109,CL,21665,
CL_21665_10-Q_2002-04-30.txt,20020331,20020430,CL,21665,
CL_21665_10-Q_2002-08-02.txt,20020630,20020802,CL,21665,
CL_21665_10-Q_2002-11-06.txt,20020930,20021106,CL,21665,
CL_21665_10-Q_2003-05-12.txt,20030331,20030512,CL,21665,
CL_21665_10-Q_2003-08-13.txt,20030630,20030813,CL,21665,
CL_21665_10-Q_2003-11-07.txt,20030930,20031107,CL,21665,
CL_21665_10-Q_2004-05-05.txt,20040331,20040505,CL,21665,
CL_21665_10-Q_2004-08-06.txt,20040630,20040806,CL,21665,
CL_21665_10-Q_2004-11-04.txt,20040930,20041104,CL,21665,
CL_21665_10-Q_2005-04-29.txt,20050331,20050429,CL,21665,
CL_21665_10-Q_2005-07-29.txt,20050630,20050729,CL,21665,
CL_21665_10-Q_2005-11-04.txt,20050930,20051104,CL,21665,
CL_21665_10-Q_2006-04-28.txt,20060331,20060428,CL,21665,
CL_21665_10-Q_2006-07-27.txt,20060630,20060727,CL,21665,
CL_21665_10-Q_2006-10-25.txt,20060930,20061025,CL,21665,
CL_21665_10-Q_2007-04-26.txt,20070331,20070426,CL,21665,
CL_21665_10-Q_2007-07-26.txt,20070630,20070726,CL,21665,
CL_21665_10-Q_2007-10-30.txt,20070930,20071030,CL,21665,
CL_21665_10-Q_2008-04-30.txt,20080331,20080430,CL,21665,
CL_21665_10-Q_2008-07-29.txt,20080630,20080729,CL,21665,
CL_21665_10-Q_2008-10-30.txt,20080930,20081030,CL,21665,
CL_21665_10-Q_2009-04-30.txt,20090331,20090430,CL,21665,
CL_21665_10-Q_2009-07-30.txt,20090630,20090730,CL,21665,
CL_21665_10-Q_2009-10-29.txt,20090930,20091029,CL,21665,
CL_21665_10-Q_2010-04-29.txt,20100331,20100429,CL,21665,
CL_21665_10-Q_2010-07-29.txt,20100331,20100429,CL,21665,
CL_21665_10-Q_2010-10-28.txt,20100331,20100429,CL,21665,
CL_21665_10-Q_2011-04-28.txt,20110331,20110428,CL,21665,
CL_21665_10-Q_2011-07-28.txt,20110331,20110428,CL,21665,
CL_21665_10-Q_2011-10-27.txt,20110930,20111027,CL,21665,
CL_21665_10-Q_2012-04-26.txt,20120331,20120426,CL,21665,
CL_21665_10-Q_2012-07-26.txt,20120630,20120726,CL,21665,
CL_21665_10-Q_2012-10-25.txt,20120930,20121025,CL,21665,
CL_21665_10-Q_2013-04-25.txt,20130331,20130425,CL,21665,
CL_21665_10-Q_2013-07-25.txt,20130630,20130725,CL,21665,
CL_21665_10-Q_2013-10-24.txt,20130930,20131024,CL,21665,
CL_21665_10-Q_2014-04-25.txt,20140331,20140425,CL,21665,
CL_21665_10-Q_2014-07-31.txt,20140630,20140731,CL,21665,
CL_21665_10-Q_2014-10-24.txt,20140930,20141024,CL,21665,
CL_21665_10-Q_2015-04-30.txt,20150331,20150430,CL,21665,
CL_21665_10-Q_2015-07-30.txt,20150630,20150730,CL,21665,
CL_21665_10-Q_2015-10-30.txt,20150930,20151030,CL,21665,
CMA_28412_10-K_2000-03-30.txt,19991231,20000330,CMA,28412,
CMA_28412_10-K_2001-04-02.txt,20001231,20010402,CMA,28412,
CMA_28412_10-K_2002-04-01.txt,20011231,20020401,CMA,28412,
CMA_28412_10-K_2003-03-31.txt,20021231,20030331,CMA,28412,
CMA_28412_10-K_2004-03-09.txt,20031231,20040309,CMA,28412,
CMA_28412_10-K_2005-03-03.txt,20041231,20050303,CMA,28412,
CMA_28412_10-K_2006-03-03.txt,20051231,20060303,CMA,28412,
CMA_28412_10-K_2007-02-27.txt,20061231,20070227,CMA,28412,
CMA_28412_10-K_2008-02-26.txt,20071231,20080226,CMA,28412,
CMA_28412_10-K_2009-02-24.txt,20081231,20090224,CMA,28412,
CMA_28412_10-K_2010-02-25.txt,20091231,20100225,CMA,28412,
CMA_28412_10-K_2011-02-28.txt,20101231,20110228,CMA,28412,
CMA_28412_10-K_2012-02-21.txt,20111231,20120221,CMA,28412,
CMA_28412_10-K_2013-02-19.txt,20121231,20130219,CMA,28412,
CMA_28412_10-K_2014-02-14.txt,20131231,20140214,CMA,28412,
CMA_28412_10-K_2015-02-17.txt,20141231,20150217,CMA,28412,
CMA_28412_10-Q_2000-05-15.txt,20000331,20000515,CMA,28412,
CMA_28412_10-Q_2000-08-11.txt,20000630,20000811,CMA,28412,
CMA_28412_10-Q_2000-11-14.txt,20000930,20001114,CMA,28412,
CMA_28412_10-Q_2001-05-15.txt,20010331,20010515,CMA,28412,
CMA_28412_10-Q_2001-08-13.txt,20010630,20010813,CMA,28412,
CMA_28412_10-Q_2001-11-13.txt,20010930,20011113,CMA,28412,
CMA_28412_10-Q_2002-05-14.txt,20020330,20020514,CMA,28412,
CMA_28412_10-Q_2002-08-13.txt,20020630,20020813,CMA,28412,
CMA_28412_10-Q_2002-11-14.txt,20020930,20021114,CMA,28412,
CMA_28412_10-Q_2003-05-14.txt,20030331,20030514,CMA,28412,
CMA_28412_10-Q_2003-08-14.txt,20030630,20030814,CMA,28412,
CMA_28412_10-Q_2003-11-13.txt,20030930,20031113,CMA,28412,
CMA_28412_10-Q_2004-05-05.txt,20040331,20040505,CMA,28412,
CMA_28412_10-Q_2004-08-06.txt,20040630,20040806,CMA,28412,
CMA_28412_10-Q_2004-11-05.txt,20040930,20041105,CMA,28412,
CMA_28412_10-Q_2005-05-04.txt,20050331,20050504,CMA,28412,
CMA_28412_10-Q_2005-08-04.txt,20050630,20050804,CMA,28412,
CMA_28412_10-Q_2005-11-03.txt,20050930,20051103,CMA,28412,
CMA_28412_10-Q_2006-05-03.txt,20060331,20060503,CMA,28412,
CMA_28412_10-Q_2006-08-01.txt,20060630,20060801,CMA,28412,
CMA_28412_10-Q_2006-10-30.txt,20060930,20061030,CMA,28412,
CMA_28412_10-Q_2007-05-02.txt,20070331,20070502,CMA,28412,
CMA_28412_10-Q_2007-08-01.txt,20070630,20070801,CMA,28412,
CMA_28412_10-Q_2007-10-29.txt,20070930,20071029,CMA,28412,
CMA_28412_10-Q_2008-04-29.txt,20080331,20080429,CMA,28412,
CMA_28412_10-Q_2008-07-31.txt,20080630,20080731,CMA,28412,
CMA_28412_10-Q_2008-10-31.txt,20080930,20081031,CMA,28412,
CMA_28412_10-Q_2009-05-08.txt,20090331,20090508,CMA,28412,
CMA_28412_10-Q_2009-07-31.txt,20090630,20090731,CMA,28412,
CMA_28412_10-Q_2009-10-30.txt,20090930,20091030,CMA,28412,
CMA_28412_10-Q_2010-04-30.txt,20100331,20100430,CMA,28412,
CMA_28412_10-Q_2010-07-30.txt,20100331,20100430,CMA,28412,
CMA_28412_10-Q_2010-10-29.txt,20100331,20100430,CMA,28412,
CMA_28412_10-Q_2011-05-02.txt,20110331,20110502,CMA,28412,
CMA_28412_10-Q_2011-08-02.txt,20110331,20110502,CMA,28412,
CMA_28412_10-Q_2011-11-01.txt,20110930,20111101,CMA,28412,
CMA_28412_10-Q_2012-05-01.txt,20120331,20120501,CMA,28412,
CMA_28412_10-Q_2012-07-30.txt,20120630,20120730,CMA,28412,
CMA_28412_10-Q_2012-10-30.txt,20120930,20121030,CMA,28412,
CMA_28412_10-Q_2013-04-29.txt,20130331,20130429,CMA,28412,
CMA_28412_10-Q_2013-07-29.txt,20130630,20130729,CMA,28412,
CMA_28412_10-Q_2013-10-29.txt,20130930,20131029,CMA,28412,
CMA_28412_10-Q_2014-04-29.txt,20140331,20140429,CMA,28412,
CMA_28412_10-Q_2014-07-29.txt,20140630,20140729,CMA,28412,
CMA_28412_10-Q_2014-10-28.txt,20140930,20141028,CMA,28412,
CMA_28412_10-Q_2015-04-29.txt,20150331,20150429,CMA,28412,
CMA_28412_10-Q_2015-07-27.txt,20150630,20150727,CMA,28412,
CMA_28412_10-Q_2015-10-29.txt,20150930,20151029,CMA,28412,
CMCSA_1166691_10-K_2003-03-20.txt,20021231,20030320,CMCSA,1166691,
CMCSA_1166691_10-K_2004-03-12.txt,20031231,20040312,CMCSA,1166691,
CMCSA_1166691_10-K_2005-02-23.txt,20041231,20050223,CMCSA,1166691,
CMCSA_1166691_10-K_2006-02-22.txt,20051231,20060222,CMCSA,1166691,
CMCSA_1166691_10-K_2007-02-26.txt,20061231,20070226,CMCSA,1166691,
CMCSA_1166691_10-K_2008-02-20.txt,20071231,20080220,CMCSA,1166691,
CMCSA_1166691_10-K_2009-02-20.txt,20081231,20090220,CMCSA,1166691,
CMCSA_1166691_10-K_2010-02-23.txt,20091231,20100223,CMCSA,1166691,
CMCSA_1166691_10-K_2011-02-25.txt,20101231,20110225,CMCSA,1166691,
CMCSA_1166691_10-K_2012-02-23.txt,20111231,20120223,CMCSA,1166691,
CMCSA_1166691_10-K_2013-02-21.txt,20121231,20130221,CMCSA,1166691,
CMCSA_1166691_10-K_2014-02-12.txt,20131231,20140212,CMCSA,1166691,
CMCSA_1166691_10-K_2015-02-27.txt,20141231,20150227,CMCSA,1166691,
CMCSA_1166691_10-Q_2003-05-09.txt,20030331,20030509,CMCSA,1166691,
CMCSA_1166691_10-Q_2003-08-01.txt,20030630,20030801,CMCSA,1166691,
CMCSA_1166691_10-Q_2003-10-31.txt,20030930,20031031,CMCSA,1166691,
CMCSA_1166691_10-Q_2004-05-05.txt,20040331,20040505,CMCSA,1166691,
CMCSA_1166691_10-Q_2004-07-30.txt,20040630,20040730,CMCSA,1166691,
CMCSA_1166691_10-Q_2004-10-29.txt,20040930,20041029,CMCSA,1166691,
CMCSA_1166691_10-Q_2005-05-05.txt,20050331,20050505,CMCSA,1166691,
CMCSA_1166691_10-Q_2005-08-02.txt,20050630,20050802,CMCSA,1166691,
CMCSA_1166691_10-Q_2005-11-03.txt,20050930,20051103,CMCSA,1166691,
CMCSA_1166691_10-Q_2006-04-28.txt,20060331,20060428,CMCSA,1166691,
CMCSA_1166691_10-Q_2006-07-28.txt,20060630,20060728,CMCSA,1166691,
CMCSA_1166691_10-Q_2006-10-31.txt,20060930,20061031,CMCSA,1166691,
CMCSA_1166691_10-Q_2007-04-27.txt,20070331,20070427,CMCSA,1166691,
CMCSA_1166691_10-Q_2007-07-27.txt,20070630,20070727,CMCSA,1166691,
CMCSA_1166691_10-Q_2007-10-26.txt,20070930,20071026,CMCSA,1166691,
CMCSA_1166691_10-Q_2008-05-01.txt,20080331,20080501,CMCSA,1166691,
CMCSA_1166691_10-Q_2008-07-30.txt,20080630,20080730,CMCSA,1166691,
CMCSA_1166691_10-Q_2008-10-29.txt,20080930,20081029,CMCSA,1166691,
CMCSA_1166691_10-Q_2009-04-30.txt,20090331,20090430,CMCSA,1166691,
CMCSA_1166691_10-Q_2009-08-06.txt,20090630,20090806,CMCSA,1166691,
CMCSA_1166691_10-Q_2009-11-04.txt,20090930,20091104,CMCSA,1166691,
CMCSA_1166691_10-Q_2010-04-28.txt,20100331,20100428,CMCSA,1166691,
CMCSA_1166691_10-Q_2010-07-28.txt,20100331,20100428,CMCSA,1166691,
CMCSA_1166691_10-Q_2010-10-27.txt,20100331,20100428,CMCSA,1166691,
CMCSA_1166691_10-Q_2011-05-05.txt,20110331,20110505,CMCSA,1166691,
CMCSA_1166691_10-Q_2011-08-03.txt,20110331,20110505,CMCSA,1166691,
CMCSA_1166691_10-Q_2011-11-02.txt,20110930,20111102,CMCSA,1166691,
CMCSA_1166691_10-Q_2012-05-02.txt,20120331,20120502,CMCSA,1166691,
CMCSA_1166691_10-Q_2012-08-01.txt,20120630,20120801,CMCSA,1166691,
CMCSA_1166691_10-Q_2012-10-26.txt,20120930,20121026,CMCSA,1166691,
CMCSA_1166691_10-Q_2013-05-01.txt,20130331,20130501,CMCSA,1166691,
CMCSA_1166691_10-Q_2013-07-31.txt,20130630,20130731,CMCSA,1166691,
CMCSA_1166691_10-Q_2013-10-30.txt,20130930,20131030,CMCSA,1166691,
CMCSA_1166691_10-Q_2014-04-22.txt,20140331,20140422,CMCSA,1166691,
CMCSA_1166691_10-Q_2014-07-24.txt,20140630,20140724,CMCSA,1166691,
CMCSA_1166691_10-Q_2014-10-23.txt,20140930,20141023,CMCSA,1166691,
CMCSA_1166691_10-Q_2015-05-04.txt,20150331,20150504,CMCSA,1166691,
CMCSA_1166691_10-Q_2015-07-23.txt,20150630,20150723,CMCSA,1166691,
CMCSA_1166691_10-Q_2015-10-27.txt,20150930,20151027,CMCSA,1166691,
CME_1156375_10-K_2002-03-28.txt,20011231,20020328,CME,1156375,
CME_1156375_10-K_2003-03-21.txt,20021231,20030321,CME,1156375,
CME_1156375_10-K_2004-03-11.txt,20031231,20040311,CME,1156375,
CME_1156375_10-K_2005-03-10.txt,20041231,20050310,CME,1156375,
CME_1156375_10-K_2006-03-06.txt,20051231,20060306,CME,1156375,
CME_1156375_10-K_2007-03-01.txt,20061231,20070301,CME,1156375,
CME_1156375_10-K_2008-02-28.txt,20071231,20080228,CME,1156375,
CME_1156375_10-K_2009-03-02.txt,20081231,20090302,CME,1156375,
CME_1156375_10-K_2010-02-26.txt,20091231,20100226,CME,1156375,
CME_1156375_10-K_2011-02-28.txt,20101231,20110228,CME,1156375,
CME_1156375_10-K_2012-02-28.txt,20111231,20120228,CME,1156375,
CME_1156375_10-K_2013-03-01.txt,20121231,20130301,CME,1156375,
CME_1156375_10-K_2014-03-03.txt,20131231,20140303,CME,1156375,
CME_1156375_10-K_2015-02-26.txt,20141231,20150226,CME,1156375,
CME_1156375_10-Q_2002-05-08.txt,20020331,20020508,CME,1156375,
CME_1156375_10-Q_2002-08-13.txt,20020630,20020813,CME,1156375,
CME_1156375_10-Q_2002-10-29.txt,20020930,20021029,CME,1156375,
CME_1156375_10-Q_2003-05-09.txt,20030331,20030509,CME,1156375,
CME_1156375_10-Q_2003-08-11.txt,20030630,20030811,CME,1156375,
CME_1156375_10-Q_2003-10-31.txt,20030930,20031031,CME,1156375,
CME_1156375_10-Q_2004-05-05.txt,20040331,20040505,CME,1156375,
CME_1156375_10-Q_2004-08-06.txt,20040630,20040806,CME,1156375,
CME_1156375_10-Q_2004-11-09.txt,20040930,20041109,CME,1156375,
CME_1156375_10-Q_2005-05-05.txt,20050331,20050505,CME,1156375,
CME_1156375_10-Q_2005-08-04.txt,20050630,20050804,CME,1156375,
CME_1156375_10-Q_2005-11-04.txt,20050930,20051104,CME,1156375,
CME_1156375_10-Q_2006-05-08.txt,20060331,20060508,CME,1156375,
CME_1156375_10-Q_2006-08-07.txt,20060630,20060807,CME,1156375,
CME_1156375_10-Q_2006-11-06.txt,20060930,20061106,CME,1156375,
CME_1156375_10-Q_2007-05-08.txt,20070331,20070508,CME,1156375,
CME_1156375_10-Q_2007-08-03.txt,20070630,20070803,CME,1156375,
CME_1156375_10-Q_2007-11-08.txt,20070930,20071108,CME,1156375,
CME_1156375_10-Q_2008-05-09.txt,20080321,20080509,CME,1156375,
CME_1156375_10-Q_2008-08-07.txt,20080630,20080807,CME,1156375,
CME_1156375_10-Q_2008-11-10.txt,20080930,20081110,CME,1156375,
CME_1156375_10-Q_2009-05-08.txt,20090331,20090508,CME,1156375,
CME_1156375_10-Q_2009-08-06.txt,20090630,20090806,CME,1156375,
CME_1156375_10-Q_2009-11-06.txt,20090930,20091106,CME,1156375,
CME_1156375_10-Q_2010-05-07.txt,20100331,20100507,CME,1156375,
CME_1156375_10-Q_2010-08-06.txt,20100331,20100507,CME,1156375,
CME_1156375_10-Q_2010-11-05.txt,20100331,20100507,CME,1156375,
CME_1156375_10-Q_2011-05-10.txt,20110331,20110510,CME,1156375,
CME_1156375_10-Q_2011-08-05.txt,20110331,20110510,CME,1156375,
CME_1156375_10-Q_2011-11-09.txt,20110930,20111109,CME,1156375,
CME_1156375_10-Q_2012-05-08.txt,20120331,20120508,CME,1156375,
CME_1156375_10-Q_2012-08-08.txt,20120630,20120808,CME,1156375,
CME_1156375_10-Q_2012-11-08.txt,20120930,20121108,CME,1156375,
CME_1156375_10-Q_2013-05-08.txt,20130331,20130508,CME,1156375,
CME_1156375_10-Q_2013-08-08.txt,20130630,20130808,CME,1156375,
CME_1156375_10-Q_2013-11-08.txt,20130930,20131108,CME,1156375,
CME_1156375_10-Q_2014-05-07.txt,20140331,20140507,CME,1156375,
CME_1156375_10-Q_2014-08-04.txt,20140630,20140804,CME,1156375,
CME_1156375_10-Q_2014-11-03.txt,20140930,20141103,CME,1156375,
CME_1156375_10-Q_2015-05-06.txt,20150331,20150506,CME,1156375,
CME_1156375_10-Q_2015-08-05.txt,20150630,20150805,CME,1156375,
CME_1156375_10-Q_2015-11-06.txt,20150930,20151106,CME,1156375,
CMG_1058090_10-K_2006-03-17.txt,20051231,20060317,CMG,1058090,
CMG_1058090_10-K_2007-02-23.txt,20061231,20070223,CMG,1058090,
CMG_1058090_10-K_2008-02-26.txt,20071231,20080226,CMG,1058090,
CMG_1058090_10-K_2009-02-19.txt,20081231,20090219,CMG,1058090,
CMG_1058090_10-K_2010-02-19.txt,20091231,20100219,CMG,1058090,
